,player_id,last_season,current_club_id,name,pretty_name,country_of_birth,country_of_citizenship_x,date_of_birth,position,sub_position,foot,height_in_cm,market_value_in_gbp,highest_market_value_in_gbp,url,Age_2020,Position_2020,fm_player_index,Unnamed: 0,Name,Position,Club,Division,Based,Nation,Height,Weight,Age,Preferred Foot,Best Pos,Best Role,Value,Wage,CA,PA,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Acc,country_of_citizenship_y,Transfermarkt_Name,value_2022,date,market_value,value_2020,value_diff
364,119296,2021,16,emre-can,Emre Can,Germany,Germany,1994-01-12,Midfield,midfield - Defensive Midfield,Right,186,14400000.0,36000000.0,https://www.transfermarkt.co.uk/emre-can/profil/spieler/119296,25,1,19377,454,Emre Can,"D (C), DM, M (C)",Borussia Dortmund,Bundesliga,Germany (Bundesliga),GER,184,82,25,Right,DM,VOL,56000000,140000,153,160,17,13,3,12,12,16,15,18,4,3,2,12,10,14,17,1,11,16,13,10,13,14,1,12,14,1,9,13,12,10,1,14,15,12,10,9,14,15,2,3,17,18,13,11,17,2,12,Germany,emre-can,14400000.0,2019-10-08,29700000,29700000,-15300000.0
365,315604,2021,533,diadie-samassekou,Diadie Samassekou,Mali,Mali,1996-01-11,Midfield,midfield - Defensive Midfield,Right,177,14400000.0,18000000.0,https://www.transfermarkt.co.uk/diadie-samassekou/profil/spieler/315604,23,1,86780,631,DiadiÃ© SamassÃ©kou,"DM, M (C)",TSG Hoffenheim,Bundesliga,Germany (Bundesliga),MLI,177,68,23,Right,DM,BWM,9250000,49500,139,157,16,14,1,13,15,16,13,15,1,2,2,13,8,16,12,2,10,16,12,6,9,8,2,9,10,2,6,8,13,7,3,11,14,13,10,8,12,12,2,1,14,12,16,15,16,1,14,Mali,diadie-samassekou,14400000.0,2019-10-02,15300000,15300000,-900000.0
366,330659,2021,417,justin-kluivert,Justin Kluivert,Netherlands,Netherlands,1999-05-05,Attack,attack - Left Winger,Both,172,13500000.0,22500000.0,https://www.transfermarkt.co.uk/justin-kluivert/profil/spieler/330659,20,2,31687,163,Justin Kluivert,M/AM (RL),RB Leipzig,Bundesliga,Germany (Bundesliga),NED,172,66,20,Either,AM (L),IW,14500000,55000,142,169,12,11,3,16,10,5,8,11,3,1,3,4,10,13,16,1,12,14,3,3,12,7,3,7,7,3,8,17,15,11,2,17,15,9,10,9,10,11,2,3,14,11,11,17,14,2,18,Netherlands,justin-kluivert,13500000.0,2019-10-08,20700000,20700000,-7200000.0
367,278359,2021,150,borja-iglesias,Borja Iglesias,Spain,Spain,1993-01-17,Attack,attack - Centre-Forward,Right,187,13500000.0,25200000.0,https://www.transfermarkt.co.uk/borja-iglesias/profil/spieler/278359,26,2,24467,768,Borja Iglesias,"AM (R), ST (C)",Real Betis,Spanish First Division,Spain (First Division),ESP,187,84,26,Right,ST (C),PF,21000000,29500,146,155,14,12,4,12,14,8,16,13,3,3,2,9,14,12,15,2,16,14,7,7,12,12,2,15,14,2,10,13,13,15,1,13,7,14,12,5,14,13,1,1,13,13,15,13,12,1,13,Spain,borja-iglesias,13500000.0,2019-12-20,18000000,18000000,-4500000.0
368,249730,2021,162,guillermo-maripan,Guillermo Maripan,Chile,Chile,1994-05-06,Defender,Defender - Centre-Back,Right,193,13500000.0,13500000.0,https://www.transfermarkt.co.uk/guillermo-maripan/profil/spieler/249730,25,0,71340,3448,Guillermo MaripÃ¡n,D (C),AS Monaco,Ligue 1 Conforama,France (Ligue 1 Conforama),CHI,193,83,25,Right,D (C),CD,5250000,16500,131,140,13,9,3,10,14,15,15,15,3,2,3,15,4,12,11,2,7,15,14,7,8,10,3,16,15,3,6,5,10,7,1,7,14,12,5,6,13,12,2,2,15,13,14,11,14,1,11,Chile,guillermo-maripan,13500000.0,2019-12-19,12600000,12600000,900000.0
369,129476,2021,410,gerard-deulofeu,Gerard Deulofeu,Spain,Spain,1994-03-13,Attack,attack - Centre-Forward,Right,177,13500000.0,22500000.0,https://www.transfermarkt.co.uk/gerard-deulofeu/profil/spieler/129476,25,2,24476,396,Gerard Deulofeu,"AM (RL), ST (C)",Udinese,Italian Serie A,Italy (Serie A),ESP,177,73,25,Right,AM (R),W,18500000,69000,145,161,10,14,3,17,11,5,9,11,3,1,2,7,11,15,15,1,15,12,5,3,14,8,1,7,8,3,14,18,16,11,3,17,12,8,15,14,11,10,2,2,10,12,13,15,7,2,16,Spain,gerard-deulofeu,13500000.0,2019-12-10,22500000,22500000,-9000000.0
370,61651,2021,31,jordan-henderson,Jordan Henderson,England,England,1990-06-17,Midfield,midfield - Central Midfield,Right,187,13500000.0,31500000.0,https://www.transfermarkt.co.uk/jordan-henderson/profil/spieler/61651,29,1,15199,537,Jordan Henderson,"DM, M (C)",Liverpool,English Premier Division,England (Premier Division),ENG,183,80,29,Right Only,DM,DLP,50000000,140000,158,159,18,14,1,14,18,14,14,18,3,3,2,15,10,16,14,2,15,18,15,7,11,18,3,13,11,1,11,13,16,9,2,12,19,15,13,12,15,16,2,1,16,14,16,13,15,3,13,England,jordan-henderson,13500000.0,2019-12-10,31500000,31500000,-18000000.0
371,126422,2021,29,allan,Allan,Brazil,Brazil,1991-01-08,Midfield,midfield - Defensive Midfield,Right,175,13500000.0,54000000.0,https://www.transfermarkt.co.uk/allan/profil/spieler/126422,28,1,10,423,Allan,"DM, M (C)",Napoli,Italian Serie A,Italy (Serie A),BRA,175,74,28,Right,M (C),BBM,47000000,61000,159,160,17,13,3,14,16,18,16,16,2,3,3,16,10,15,14,1,14,14,14,6,12,13,3,9,10,1,6,13,14,10,3,14,17,14,10,3,15,13,2,3,16,18,14,14,16,3,13,Brazil,allan,13500000.0,2019-12-12,45000000,45000000,-31500000.0
372,290249,2021,3709,mauro-arambarri,Mauro Arambarri,Uruguay,Uruguay,1995-09-30,Midfield,midfield - Central Midfield,Right,175,13500000.0,22500000.0,https://www.transfermarkt.co.uk/mauro-arambarri/profil/spieler/290249,24,1,53770,2556,Mauro Arambarri,"DM, M (RC)",Getafe,Spanish First Division,Spain (First Division),URU,174,71,23,Right,DM,BWM,9000000,14750,134,144,16,12,1,13,16,15,13,16,3,3,2,14,6,13,13,1,12,12,13,4,12,8,1,6,8,2,11,11,13,10,3,12,13,12,10,8,15,13,1,1,16,14,13,12,14,4,11,Uruguay,mauro-arambarri,13500000.0,2019-12-20,18000000,18000000,-4500000.0
373,401578,2021,15,exequiel-palacios,Exequiel Palacios,Argentina,Argentina,1998-10-05,Midfield,midfield - Central Midfield,Right,177,13500000.0,22500000.0,https://www.transfermarkt.co.uk/exequiel-palacios/profil/spieler/401578,21,1,33620,789,Exequiel Palacios,"DM, M (C)",Bayer 04,Bundesliga,Germany (Bundesliga),ARG,177,70,20,Right,M (C),DLP,9750000,49500,140,155,16,16,2,15,14,14,10,14,2,3,3,11,11,15,11,2,14,15,12,8,11,12,3,9,8,1,10,11,14,9,1,13,16,13,11,9,12,14,1,4,16,13,13,15,15,1,12,Argentina,exequiel-palacios,13500000.0,2019-08-06,18000000,18000000,-4500000.0
374,175446,2021,543,jonny-otto,Jonny Otto,Spain,Spain,1994-03-03,Defender,Defender - Left-Back,Both,175,13500000.0,18000000.0,https://www.transfermarkt.co.uk/jonny-otto/profil/spieler/175446,25,0,24433,644,Jonny,"D (RLC), WB (RL)",Wolves,English Premier Division,England (Premier Division),ESP,175,70,25,Right,D (R),FB,31500000,75000,147,157,16,9,3,12,15,14,12,15,2,2,3,14,8,14,15,1,11,15,14,13,7,12,2,10,11,2,7,8,10,10,2,13,12,13,14,6,16,13,2,2,16,12,14,14,14,4,15,Spain,jonny,13500000.0,2019-12-10,18000000,18000000,-4500000.0
375,416108,2021,417,youcef-atal,Youcef Atal,Algeria,Algeria,1996-05-17,Defender,Defender - Right-Back,Both,176,13500000.0,22500000.0,https://www.transfermarkt.co.uk/youcef-atal/profil/spieler/416108,23,0,43537,1984,Youcef Atal,D/WB/M/AM (R),OGC Nice,Ligue 1 Conforama,France (Ligue 1 Conforama),ALG,176,64,23,Right,D (R),CWB,8250000,29500,140,146,14,13,2,15,12,12,10,14,3,1,3,8,7,12,15,2,16,14,10,10,11,10,3,8,7,3,8,14,13,12,2,15,12,13,14,11,10,14,3,3,14,10,12,15,19,2,15,Algeria,youcef-atal,13500000.0,2019-09-27,22500000,22500000,-9000000.0
376,250426,2021,180,adam-armstrong,Adam Armstrong,England,England,1997-02-10,Attack,attack - Centre-Forward,Right,173,13500000.0,16200000.0,https://www.transfermarkt.co.uk/adam-armstrong/profil/spieler/250426,22,2,15317,1993,Adam Armstrong,"AM (RL), ST (C)",Blackburn,Sky Bet Championship,England (Sky Bet Championship),ENG,173,69,22,Right,ST (C),AF,11250000,14000,130,145,12,9,2,11,11,5,11,15,2,3,4,6,14,11,17,1,12,13,5,4,13,6,1,8,8,4,8,11,11,13,1,12,12,9,7,7,11,12,2,3,11,9,11,12,7,1,18,England,adam-armstrong,13500000.0,2020-02-27,4500000,4500000,9000000.0
377,185245,2021,16704,jhon-cordoba,Jhon Cordoba,Colombia,Colombia,1993-05-11,Attack,attack - Centre-Forward,Right,188,13500000.0,15300000.0,https://www.transfermarkt.co.uk/jhon-cordoba/profil/spieler/185245,26,2,51172,4754,Jhon CÃ³rdoba,ST (C),Hertha Berlin,Bundesliga,Germany (Bundesliga),COL,188,85,26,Right,ST (C),PF,27500000,34000,135,137,17,9,1,11,13,8,17,16,1,2,2,8,11,9,17,2,15,14,6,5,8,7,1,15,13,2,7,13,12,12,1,12,17,10,8,6,12,10,3,3,17,18,11,13,18,3,14,Colombia,jhon-cordoba,13500000.0,2019-12-17,4950000,4950000,8550000.0
378,125858,2021,15,kerem-demirbay,Kerem Demirbay,Germany,Germany,1993-07-03,Midfield,midfield - Central Midfield,Left,183,13500000.0,28800000.0,https://www.transfermarkt.co.uk/kerem-demirbay/profil/spieler/125858,26,1,19395,1311,Kerem Demirbay,M/AM (C),Bayer 04,Bundesliga,Germany (Bundesliga),GER,185,80,25,Left,M (C),AP,19000000,83000,145,150,14,16,2,16,12,12,10,16,2,1,1,10,13,17,12,2,13,14,9,7,14,9,3,11,8,2,16,15,15,13,2,13,13,14,17,18,10,15,1,2,11,11,11,15,13,3,12,Germany,kerem-demirbay,13500000.0,2019-12-17,27000000,27000000,-13500000.0
379,167329,2021,18,alassane-plea,Alassane Plea,France,France,1993-03-10,Attack,attack - Centre-Forward,Right,181,13500000.0,34200000.0,https://www.transfermarkt.co.uk/alassane-plea/profil/spieler/167329,26,2,7013,1716,Alassane PlÃ©a,"M/AM (L), ST (C)",Borussia M'gladbach,Bundesliga,Germany (Bundesliga),FRA,181,79,26,Right,ST (C),PF,14250000,49500,142,147,17,13,3,14,15,8,15,13,3,2,2,10,11,12,16,3,16,14,6,7,13,8,1,10,10,3,8,13,13,16,1,12,13,16,10,8,12,13,2,3,12,16,12,12,17,3,13,France,alassane-plea,13500000.0,2019-12-17,27000000,27000000,-13500000.0
380,289592,2021,79,orel-mangala,Orel Mangala,Belgium,Belgium,1998-03-18,Midfield,midfield - Defensive Midfield,Right,178,13500000.0,19800000.0,https://www.transfermarkt.co.uk/orel-mangala/profil/spieler/289592,21,1,5760,1098,Orel Mangala,"DM, M (C)",VfB Stuttgart,Bundesliga,Germany (Bundesliga),BEL,180,78,21,Right,M (C),BBM,3700000,3900,128,152,16,14,2,14,12,12,15,16,3,1,2,10,10,14,12,3,10,17,11,8,11,9,1,10,10,2,8,13,12,9,2,13,15,10,10,8,9,14,2,1,16,16,11,14,14,2,12,Belgium,orel-mangala,13500000.0,2019-09-25,7200000,7200000,6300000.0
381,415912,2021,79,konstantinos-mavropanos,Konstantinos Mavropanos,Greece,Greece,1997-12-11,Defender,Defender - Centre-Back,Right,194,13500000.0,15300000.0,https://www.transfermarkt.co.uk/konstantinos-mavropanos/profil/spieler/415912,22,0,57558,1639,Konstantinos Mavropanos,D (C),VfB Stuttgart,Bundesliga,Germany (Bundesliga),GRE,192,87,21,Right,D (C),CD,10000000,7000,125,148,13,8,3,10,15,15,16,13,1,2,3,13,6,11,15,2,9,13,14,9,7,8,1,16,15,3,6,6,10,7,2,8,15,11,6,4,10,12,2,2,15,14,11,11,14,2,12,Greece,konstantinos-mavropanos,13500000.0,2019-12-10,2700000,2700000,10800000.0
382,126737,2021,150,juanmi,Juanmi,Spain,Spain,1993-05-20,Attack,attack - Left Winger,Right,172,13500000.0,13500000.0,https://www.transfermarkt.co.uk/juanmi/profil/spieler/126737,26,2,24491,1631,Juanmi,"AM (L), ST (C)",Real Betis,Spanish First Division,Spain (First Division),ESP,170,63,26,Right,AM (L),IW,15000000,21000,140,148,14,14,2,15,12,8,5,13,2,1,1,10,10,13,15,3,14,12,6,6,11,9,3,6,9,2,13,14,15,14,1,14,15,13,11,7,13,13,1,1,9,12,14,15,6,1,16,Spain,juanmi,13500000.0,2019-12-20,4500000,4500000,9000000.0
383,237662,2021,18,breel-embolo,Breel Embolo,Cameroon,Switzerland,1997-02-14,Attack,attack - Centre-Forward,Right,187,13500000.0,19800000.0,https://www.transfermarkt.co.uk/breel-embolo/profil/spieler/237662,22,2,63094,330,Breel Embolo,"M (R), AM (RC), ST (C)",Borussia M'gladbach,Bundesliga,Germany (Bundesliga),SUI,184,84,22,Right,ST (C),PF,6000000,41500,133,163,17,13,3,12,15,9,16,12,2,2,2,9,13,12,15,2,15,14,7,8,11,7,4,12,11,3,8,15,14,13,2,13,15,10,10,8,9,12,1,3,17,17,11,13,16,2,13,Switzerland,breel-embolo,13500000.0,2019-12-17,14400000,14400000,-900000.0
384,58864,2021,131,pierre-emerick-aubameyang,Pierre Emerick Aubameyang,France,Gabon,1989-06-18,Attack,attack - Centre-Forward,Right,187,13500000.0,67500000.0,https://www.transfermarkt.co.uk/pierre-emerick-aubameyang/profil/spieler/58864,30,2,31615,138,Pierre-Emerick Aubameyang,"AM (RL), ST (C)",Arsenal,English Premier Division,England (Premier Division),GAB,187,80,30,Right,ST (C),AF,65000000,180000,165,170,14,11,2,14,14,6,12,15,1,4,1,7,14,11,18,3,17,15,5,2,13,12,3,14,14,3,11,15,14,17,1,13,13,12,10,5,14,14,3,3,12,12,15,15,12,1,19,Gabon,pierre-emerick-aubameyang,13500000.0,2019-12-10,63000000,63000000,-49500000.0
385,315110,2021,1041,karl-toko-ekambi,Karl Toko Ekambi,France,Cameroon,1992-09-14,Attack,attack - Left Winger,Right,185,13500000.0,16200000.0,https://www.transfermarkt.co.uk/karl-toko-ekambi/profil/spieler/315110,27,2,66722,1155,Karl Toko Ekambi,"AM (L), ST (C)",OL,Ligue 1 Conforama,France (Ligue 1 Conforama),CMR,185,74,26,Right,ST (C),AF,31000000,44000,142,151,15,10,2,12,13,7,14,16,1,2,3,9,13,11,16,1,15,14,5,6,13,10,4,12,15,2,7,13,13,15,1,12,13,13,11,6,14,14,3,4,12,14,13,12,8,2,16,Cameroon,karl-toko-ekambi,13500000.0,2019-12-20,15750000,15750000,-2250000.0
386,342405,2021,1025,mattias-svanberg,Mattias Svanberg,Sweden,Sweden,1999-01-05,Midfield,midfield - Central Midfield,Right,185,13500000.0,13500000.0,https://www.transfermarkt.co.uk/mattias-svanberg/profil/spieler/342405,20,1,68278,1517,Mattias Svanberg,M/AM (C),Bologna,Italian Serie A,Italy (Serie A),SWE,185,77,20,Right,M (C),MEZ,3500000,15250,124,149,15,13,1,14,13,10,11,13,1,1,4,5,10,14,14,1,12,13,4,7,11,9,2,11,8,2,11,12,14,11,3,12,11,11,10,10,12,12,1,3,10,12,12,13,13,2,13,Sweden,mattias-svanberg,13500000.0,2019-12-12,4950000,4950000,8550000.0
387,221958,2021,294,roman-yaremchuk,Roman Yaremchuk,Ukraine,Ukraine,1995-11-27,Attack,attack - Centre-Forward,Right,191,13500000.0,15750000.0,https://www.transfermarkt.co.uk/roman-yaremchuk/profil/spieler/221958,24,2,61673,6338,Roman Yaremchuk,"AM (RLC), ST (C)",AA Gent,Belgian Pro League A,Belgium (Pro League A),UKR,186,76,23,Right,AM (L),IW,3100000,9500,124,135,12,12,1,12,11,5,12,14,2,2,1,6,11,12,13,3,13,12,3,6,12,7,3,14,14,1,8,9,13,13,2,12,14,12,6,3,7,15,2,2,12,13,14,13,10,3,14,Ukraine,roman-yaremchuk,13500000.0,2019-09-13,5850000,5850000,7650000.0
388,190393,2021,27,corentin-tolisso,Corentin Tolisso,France,France,1994-08-03,Midfield,midfield - Central Midfield,Right,181,13500000.0,40500000.0,https://www.transfermarkt.co.uk/corentin-tolisso/profil/spieler/190393,25,1,6983,250,Corentin Tolisso,"DM, M/AM (C)",FC Bayern,Bundesliga,Germany (Bundesliga),FRA,181,78,24,Right,M (C),BBM,33500000,115000,152,165,18,14,1,14,17,11,15,18,2,2,2,12,9,15,13,3,17,17,12,10,14,11,3,12,15,3,8,11,12,13,1,10,16,13,11,8,12,13,3,3,15,16,12,13,16,2,14,France,corentin-tolisso,13500000.0,2019-12-17,36000000,36000000,-22500000.0
389,331401,2021,398,manuel-lazzari,Manuel Lazzari,Italy,Italy,1993-11-29,Defender,Defender - Right-Back,Right,174,13500000.0,20700000.0,https://www.transfermarkt.co.uk/manuel-lazzari/profil/spieler/331401,26,0,43650,993,Manuel Lazzari,D/WB/M (R),Lazio,Italian Serie A,Italy (Serie A),ITA,174,65,25,Right Only,WB (R),WB,22500000,46000,149,153,17,14,1,13,15,12,8,16,2,2,3,12,7,14,16,2,17,15,12,4,8,8,3,7,4,3,4,14,13,8,1,15,15,16,16,10,13,13,3,2,17,8,13,16,12,3,17,Italy,manuel-lazzari,13500000.0,2019-12-12,16200000,16200000,-2700000.0
390,321239,2021,294,everton,Everton,Brazil,Brazil,1996-03-22,Midfield,midfield - Left Midfield,Right,174,13500000.0,36000000.0,https://www.transfermarkt.co.uk/everton/profil/spieler/321239,23,1,156,5261,Mateus Norton,"D (R), DM, M (C)",Zorya,Ukrainian Premier League,Ukraine (Premier League),BRA,173,70,22,Right,DM,VOL,5750000,9000,119,136,12,12,1,13,13,14,13,14,3,1,2,15,10,12,14,1,11,12,12,11,11,9,3,6,9,3,9,12,12,10,3,10,12,12,13,11,13,12,1,3,11,9,13,13,11,4,13,Brazil,mateus-norton,13500000.0,2019-08-15,36000000,36000000,-22500000.0
391,257448,2021,162,gelson-martins,Gelson Martins,Cape Verde,Portugal,1995-05-11,Attack,attack - Right Winger,Right,173,13500000.0,31500000.0,https://www.transfermarkt.co.uk/gelson-martins/profil/spieler/257448,24,2,22499,527,Gelson Martins,"M (R), AM (RL)",AS Monaco,Ligue 1 Conforama,France (Ligue 1 Conforama),POR,173,74,24,Right,AM (R),W,22500000,105000,148,159,13,13,1,17,10,5,9,13,2,2,3,8,12,13,16,1,14,14,5,2,10,6,1,7,6,3,7,18,15,12,1,17,15,12,12,7,12,14,1,2,11,14,13,18,11,4,17,Portugal,gelson-martins,13500000.0,2019-12-19,22500000,22500000,-9000000.0
392,505653,2021,543,fabio-silva,Fabio Silva,Portugal,Portugal,2002-07-19,Attack,attack - Centre-Forward,Right,185,13500000.0,22500000.0,https://www.transfermarkt.co.uk/fabio-silva/profil/spieler/505653,17,2,22533,300,FÃ¡bio Silva,ST (C),Wolves,English Premier Division,England (Premier Division),POR,185,75,16,Right,ST (C),AF,5750000,28000,118,164,12,12,1,15,11,5,13,11,1,1,4,5,12,12,13,2,13,12,5,7,10,6,3,13,11,1,7,13,15,13,2,14,15,12,8,8,11,14,1,3,10,12,11,12,11,3,12,Portugal,fabio-silva,13500000.0,2019-10-11,2700000,2700000,10800000.0
393,338070,2021,31,konstantinos-tsimikas,Konstantinos Tsimikas,Greece,Greece,1996-05-12,Defender,Defender - Left-Back,Left,179,13500000.0,13500000.0,https://www.transfermarkt.co.uk/konstantinos-tsimikas/profil/spieler/338070,23,0,57556,1313,Kostas Tsimikas,D/WB (L),Liverpool,English Premier Division,England (Premier Division),GRE,175,67,23,Left Only,D (L),WB,17000000,86000,138,150,15,12,3,13,13,14,12,14,2,2,3,13,10,12,16,3,14,15,13,13,10,6,3,8,8,1,9,13,14,6,1,14,17,11,15,12,12,13,1,3,15,14,13,15,15,1,16,Greece,kostas-tsimikas,13500000.0,2019-09-23,3150000,3150000,10350000.0
394,249126,2021,148,harry-winks,Harry Winks,England,England,1996-02-02,Midfield,midfield - Defensive Midfield,Right,178,13500000.0,36000000.0,https://www.transfermarkt.co.uk/harry-winks/profil/spieler/249126,23,1,15214,803,Harry Winks,"DM, M (C)",Tottenham,English Premier Division,England (Premier Division),ENG,176,74,23,Right,M (C),DLP,29500000,90000,145,155,16,13,2,15,16,14,11,15,1,3,1,13,12,15,13,3,14,11,12,5,12,11,2,6,8,2,11,10,15,10,1,13,14,13,10,10,13,16,3,3,14,16,14,13,13,2,13,England,harry-winks,13500000.0,2019-09-12,36000000,36000000,-22500000.0
395,423444,2021,940,fran-beltran,Fran Beltran,Spain,Spain,1999-02-03,Midfield,midfield - Central Midfield,Right,165,13500000.0,16200000.0,https://www.transfermarkt.co.uk/fran-beltran/profil/spieler/423444,20,1,24540,696,Fran BeltrÃ¡n,"DM, M (C)",Vigo,Spanish First Division,Spain (First Division),ESP,170,63,20,Right,M (C),DLP,8250000,13500,133,156,14,14,1,14,15,13,10,13,3,1,1,14,8,15,12,1,14,13,12,13,13,9,3,7,7,3,8,13,14,10,3,13,12,14,10,9,12,16,3,1,12,13,14,13,12,3,12,Spain,fran-beltran,13500000.0,2019-12-20,13500000,13500000,0.0
396,234781,2021,1132,maxwel-cornet,Maxwel Cornet,Cote d'Ivoire,Cote d'Ivoire,1996-09-27,Attack,attack - Left Winger,Left,179,13500000.0,16200000.0,https://www.transfermarkt.co.uk/maxwel-cornet/profil/spieler/234781,23,2,53403,2286,Maxwel Cornet,"AM (RL), ST (C)",OL,Ligue 1 Conforama,France (Ligue 1 Conforama),CIV,179,69,22,Left,AM (R),IW,7500000,46500,135,145,13,11,2,12,12,5,12,14,3,1,2,9,10,12,16,2,14,15,7,3,9,6,2,10,10,1,11,12,12,13,2,12,14,9,11,13,9,10,3,3,12,12,11,12,8,3,16,Cote d'Ivoire,maxwel-cornet,13500000.0,2019-12-19,11700000,11700000,1800000.0
397,95810,2021,762,kieran-trippier,Kieran Trippier,England,England,1990-09-19,Defender,Defender - Right-Back,Right,173,13500000.0,31500000.0,https://www.transfermarkt.co.uk/kieran-trippier/profil/spieler/95810,29,0,15276,1638,Kieran Trippier,D/WB (R),A. Madrid,Spanish First Division,Spain (First Division),ENG,178,72,28,Right,D (R),FB,15250000,78000,142,148,17,13,4,14,16,15,12,17,2,3,1,13,5,13,13,1,15,16,13,10,10,11,1,9,9,1,14,8,14,8,3,11,15,12,16,12,12,15,3,1,13,14,13,13,12,1,13,England,kieran-trippier,13500000.0,2019-12-20,31500000,31500000,-18000000.0
398,290862,2021,6574,maxime-lopez,Maxime Lopez,France,France,1997-12-04,Midfield,midfield - Defensive Midfield,Right,167,13500000.0,15300000.0,https://www.transfermarkt.co.uk/maxime-lopez/profil/spieler/290862,22,1,7098,1171,Maxime Lopez,M/AM (C),Sassuolo,Italian Serie A,Italy (Serie A),FRA,167,58,21,Right,M (C),AP,4800000,24000,129,151,13,15,1,15,14,8,7,13,3,1,1,7,12,16,14,1,13,15,8,5,10,6,1,5,3,1,10,12,15,10,4,15,13,13,12,12,12,13,4,2,12,13,12,16,11,1,15,France,maxime-lopez,13500000.0,2019-12-19,15300000,15300000,-1800000.0
399,106987,2021,27,marcel-sabitzer,Marcel Sabitzer,Austria,Austria,1994-03-17,Midfield,midfield - Central Midfield,Right,177,13500000.0,37800000.0,https://www.transfermarkt.co.uk/marcel-sabitzer/profil/spieler/106987,25,1,29740,1085,Marcel Sabitzer,M/AM (RLC),RB Leipzig,Bundesliga,Germany (Bundesliga),AUT,177,74,25,Right,M (R),IW,26000000,74000,148,152,17,14,1,13,12,10,10,17,1,2,1,11,10,12,14,2,14,17,8,6,11,11,2,9,8,2,13,13,12,15,1,13,15,13,11,9,12,12,1,3,14,12,11,14,18,2,15,Austria,marcel-sabitzer,13500000.0,2019-10-02,27000000,27000000,-13500000.0
400,93720,2021,11,alexandre-lacazette,Alexandre Lacazette,France,France,1991-05-28,Attack,attack - Centre-Forward,Right,176,13500000.0,63000000.0,https://www.transfermarkt.co.uk/alexandre-lacazette/profil/spieler/93720,28,2,6971,388,Alexandre Lacazette,"AM (R), ST (C)",Arsenal,English Premier Division,England (Premier Division),FRA,175,73,28,Right,ST (C),AF,53000000,180000,158,161,17,14,2,15,15,5,14,16,3,2,3,7,13,13,16,1,17,15,5,3,13,10,3,10,13,2,11,15,15,16,2,14,13,14,11,5,14,15,1,3,14,15,15,16,10,2,16,France,alexandre-lacazette,13500000.0,2019-12-10,63000000,63000000,-49500000.0
401,317454,2021,36,diego-rossi,Diego Rossi,Uruguay,Uruguay,1998-03-05,Attack,attack - Left Winger,Right,170,13050000.0,18000000.0,https://www.transfermarkt.co.uk/diego-rossi/profil/spieler/317454,21,2,53783,4684,Diego Rossi,"AM (RL), ST (C)",LAFC,Major League Soccer,U.S.A. (MLS),URU,171,65,21,Right,AM (L),IW,4300000,15750,123,137,11,12,1,14,9,7,7,13,1,3,3,9,6,12,13,4,13,14,5,11,10,7,3,7,8,2,9,13,13,13,2,14,13,10,12,11,9,10,2,2,7,11,12,13,4,1,15,Uruguay,diego-rossi,13050000.0,2019-11-30,10800000,10800000,2250000.0
402,157635,2021,23826,yussuf-poulsen,Yussuf Poulsen,Denmark,Denmark,1994-06-15,Attack,attack - Centre-Forward,Right,192,12600000.0,31500000.0,https://www.transfermarkt.co.uk/yussuf-poulsen/profil/spieler/157635,25,2,46627,2432,Yussuf Poulsen,"M/AM (R), ST (C)",RB Leipzig,Bundesliga,Germany (Bundesliga),DEN,193,84,25,Right,ST (C),PF,16250000,66000,143,145,19,10,2,11,16,9,16,17,3,1,4,11,10,9,17,1,16,17,7,11,10,11,2,18,13,3,7,10,12,11,1,12,16,13,10,6,14,10,3,1,18,15,11,11,18,1,14,Denmark,yussuf-poulsen,12600000.0,2019-12-17,31500000,31500000,-18900000.0
403,408574,2021,383,joey-veerman,Joey Veerman,Netherlands,Netherlands,1998-11-19,Midfield,midfield - Central Midfield,Right,185,12600000.0,12600000.0,https://www.transfermarkt.co.uk/joey-veerman/profil/spieler/408574,21,1,31778,3996,Joey Veerman,"DM, M (C)",sc Heerenveen,Eredivisie,Holland (Eredivisie),NED,185,78,20,Right,M (C),RPM,2700000,1300,119,139,15,15,3,11,14,7,11,15,1,1,1,14,12,13,12,2,11,17,7,6,11,12,4,12,11,3,11,8,12,9,2,12,13,13,8,11,12,11,1,3,13,13,10,13,11,1,11,Netherlands,joey-veerman,12600000.0,2019-07-03,315000,315000,12285000.0
404,319745,2021,418,dani-ceballos,Dani Ceballos,Spain,Spain,1996-08-07,Midfield,midfield - Central Midfield,Right,179,12600000.0,40500000.0,https://www.transfermarkt.co.uk/dani-ceballos/profil/spieler/319745,23,1,24485,333,Dani Ceballos,M/AM (C),Arsenal,English Premier Division,England (Premier Division),ESP,179,71,22,Right,M (C),MEZ,17000000,130000,142,163,15,15,1,16,13,10,10,13,1,1,3,12,10,16,13,1,12,11,8,14,13,11,1,8,7,1,11,12,15,13,2,15,12,13,10,7,12,12,2,3,15,10,13,14,13,1,15,Spain,dani-ceballos,12600000.0,2019-09-12,40500000,40500000,-27900000.0
